Time,V(y),V(yk)
4.32,0.898171740905846,0.888252257412529
4.35,0.898982839182901,0.888252257412529
4.38,0.899770047967123,0.888252257412529
4.41,0.900534063880905,0.888252257412529
4.44,0.901275564098118,0.888252257412529
4.47,0.901991778953393,0.888252257412529
4.5,0.902685149574492,0.888252257412529
4.53,0.903189697342736,0.902557372144318
4.56,0.903554703727957,0.902557372144318
4.59,0.903911002497593,0.902557372144318
4.62,0.904259340011897,0.902557372144318
4.65,0.90459746853513,0.902557372144318
4.68,0.904925679105903,0.902557372144318
4.71,0.905242073538905,0.902557372144318
4.74,0.905547327284215,0.902557372144318
4.77,0.905847057084582,0.902557372144318
4.8,0.906138007269869,0.902557372144318
4.83,0.906420670230474,0.902557372144318
4.86,0.906695315514842,0.902557372144318
4.89,0.906961869070471,0.902557372144318
4.92,0.907220566998287,0.902557372144318
4.95,0.907471638794264,0.902557372144318
4.98,0.907713021230099,0.902557372144318
5.01,0.907948726362987,0.907707213447762
5.04,0.908566515298658,0.907707213447762
5.07,0.90919734309675,0.907707213447762
5.1,0.909815688887063,0.907707213447762
